user,friends_over_thirty
2996,1
2997,0
2998,0
2999,0
3000,0
3001,0
3002,7
3003,0
3004,0
3005,1
3006,8
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,1
3015,0
3016,1
3017,2
3018,0
3019,2
3020,0
3021,0
3022,1
3023,0
3024,0
3025,2
3026,0
3027,0
3028,2
3029,0
3030,0
3031,2
3032,0
3033,0
3034,0
3035,0
3036,1
3037,0
3038,1
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,1
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,1
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,1
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,1
3078,0
3079,2
3080,0
3081,0
3082,0
3083,0
3084,0
3085,1
3086,1
3087,0
3088,0
3089,0
3090,1
3091,0
3092,0
3093,2
3094,0
3095,4
3096,2
3097,1
3098,0
3099,0
3100,0
3101,0
3102,0
3103,1
3104,0
3105,2
3106,1
3107,0
3108,0
3109,0
3110,0
3111,1
3112,0
3113,0
3114,0
3115,0
3116,2
3117,1
3118,0
3119,0
3120,2
3121,2
3122,0
3123,1
3124,0
3125,1
3126,0
3127,1
3128,0
3129,0
3130,1
3131,4
3132,0
3133,0
3134,1
3135,0
3136,1
3137,0
3138,0
3139,0
3140,1
3141,0
3142,0
3143,1
3144,0
3145,1
3146,0
3147,4
3148,0
3149,0
3150,0
3151,0
3152,2
3153,1
3154,0
3155,1
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,3
3163,1
3164,1
3165,1
3166,0
3167,0
3168,1
3169,0
3170,2
3171,0
3172,1
3173,0
3174,1
3175,0
3176,5
3177,0
3178,0
3179,0
3180,1
3181,1
3182,1
3183,0
3184,1
3185,0
3186,1
3187,1
3188,1
3189,1
3190,0
3191,0
3192,1
3193,1
3194,0
3195,0
3196,1
3197,0
3198,0
3199,2
3200,0
3201,2
3202,0
3203,3
3204,1
3205,1
3206,0
3207,0
3208,0
3209,0
3210,6
3211,0
3212,0
3213,0
3214,0
3215,1
3216,0
3217,2
3218,0
3219,1
3220,4
3221,1
3222,1
3223,1
3224,0
3225,0
3226,2
3227,0
3228,1
3229,0
3230,0
3231,0
3232,4
3233,0
3234,1
3235,6
3236,0
3237,1
3238,1
3239,1
3240,3
3241,1
3242,0
3243,0
3244,0
3245,0
3246,0
3247,3
3248,3
3249,0
3250,8
3251,1
3252,1
3253,6
3254,0
3255,1
3256,0
3257,0
3258,2
3259,1
3260,0
3261,2
3262,0
3263,2
3264,0
3265,0
3266,1
3267,0
3268,1
3269,1
3270,0
3271,0
3272,3
3273,0
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,6
3282,0
3283,8
3284,2
3285,0
3286,1
3287,0
3288,2
3289,0
3290,0
3291,10
3292,4
3293,0
3294,0
3295,1
3296,2
3297,1
3298,0
3299,7
3300,3
3301,0
3302,0
3303,0
3304,2
3305,1
3306,3
3307,0
3308,1
3309,2
3310,4
3311,0
3312,0
3313,1
3314,0
3315,0
3316,0
3317,3
3318,1
3319,1
3320,3
3321,0
3322,3
3323,0
3324,0
3325,0
3326,0
3327,2
3328,0
3329,0
3330,0
3331,1
3332,2
3333,0
3334,1
3335,0
3336,0
3337,0
3338,0
3339,2
3340,0
3341,1
3342,0
3343,0
3344,1
3345,4
3346,2
3347,1
3348,0
3349,1
3350,4
3351,0
3352,0
3353,0
3354,0
3355,0
3356,1
3357,0
3358,0
3359,0
3360,0
3361,3
3362,0
3363,3
3364,7
3365,0
3366,0
3367,0
3368,0
3369,0
3370,1
3371,0
3372,0
3373,0
3374,1
3375,0
3376,0
3377,0
3378,0
3379,1
3380,1
3381,0
3382,1
3383,0
3384,3
3385,0
3386,0
3387,0
3388,0
3389,18
3390,0
3391,2
3392,1
3393,0
3394,0
3395,0
3396,1
3397,0
3398,1
3399,0
3400,0
3401,2
3402,3
3403,0
3404,0
3405,2
3406,0
3407,0
3408,0
3409,1
3410,0
3411,1
3412,0
3413,0
3414,1
3415,1
3416,0
3417,0
3418,0
3419,2
3420,0
3421,0
3422,0
3423,0
3424,2
3425,0
3426,2
3427,0
3428,0
3429,0
3430,0
3431,3
3432,0
3433,3
3434,0
3435,0
3436,2
3437,22
3438,1
3439,2
3440,0
3441,2
3442,0
3443,0
3444,1
3445,18
3446,0
3447,0
3448,1
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,3
3456,1
3457,1
3458,1
3459,0
3460,0
3461,0
3462,0
3463,0
3464,2
3465,1
3466,0
3467,4
3468,0
3469,0
3470,0
3471,3
3472,0
3473,0
3474,1
3475,2
3476,0
3477,0
3478,3
3479,0
3480,0
3481,0
3482,0
3483,0
3484,2
3485,0
3486,0
3487,1
3488,0
3489,0
3490,0
3491,1
3492,1
3493,2
3494,1
3495,0
3496,5
3497,0
3498,0
3499,3
3500,1
3501,7
3502,1
3503,0
3504,0
3505,1
3506,0
3507,0
3508,1
3509,0
3510,2
3511,0
3512,2
3513,2
3514,0
3515,0
3516,2
3517,0
3518,0
3519,3
3520,1
3521,0
3522,1
3523,0
3524,1
3525,4
3526,1
3527,0
3528,1
3529,1
3530,0
3531,1
3532,1
3533,0
3534,0
3535,0
3536,4
3537,4
3538,3
3539,0
3540,0
3541,7
3542,0
3543,0
3544,0
3545,0
3546,1
3547,0
3548,1
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,1
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,0
3566,1
3567,1
3568,1
3569,0
3570,0
3571,1
3572,1
3573,1
3574,0
3575,1
3576,2
3577,1
3578,1
3579,0
3580,1
3581,0
3582,6
3583,1
3584,1
3585,1
3586,0
3587,0
3588,0
3589,1
3590,0
3591,0
3592,2
3593,1
3594,0
3595,1
3596,1
3597,0
3598,1
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,1
3607,2
3608,0
3609,0
3610,1
3611,0
3612,2
3613,0
3614,0
3615,0
3616,1
3617,0
3618,0
3619,0
3620,1
3621,0
3622,1
3623,0
3624,5
3625,0
3626,0
3627,1
3628,1
3629,2
3630,0
3631,0
3632,0
3633,0
3634,1
3635,2
3636,0
3637,2
3638,0
3639,2
3640,1
3641,11
3642,0
3643,0
3644,0
3645,0
3646,0
3647,2
3648,4
3649,0
3650,11
3651,2
3652,3
3653,0
3654,1
3655,1
3656,0
3657,0
3658,0
3659,0
3660,0
3661,1
3662,4
3663,1
3664,0
3665,1
3666,0
3667,0
3668,0
3669,0
3670,0
3671,1
3672,0
3673,2
3674,0
3675,0
3676,3
3677,0
3678,0
3679,0
3680,0
3681,1
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,5
3693,1
3694,0
3695,1
3696,0
3697,0
3698,0
3699,2
3700,3
3701,0
3702,0
3703,0
3704,0
3705,0
3706,1
3707,1
3708,0
3709,0
3710,0
3711,0
3712,1
3713,0
3714,0
3715,1
3716,4
3717,0
3718,0
3719,1
3720,4
3721,0
3722,0
3723,0
3724,1
3725,0
3726,1
3727,0
3728,0
3729,0
3730,0
3731,1
3732,1
3733,6
3734,0
3735,2
3736,0
3737,0
3738,0
3739,0
3740,1
3741,0
3742,0
3743,2
3744,0
3745,3
3746,1
3747,2
3748,0
3749,1
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,1
3762,0
3763,0
3764,0
3765,1
3766,0
3767,0
3768,0
3769,2
3770,0
3771,0
3772,1
3773,1
3774,0
3775,1
3776,1
3777,0
3778,0
3779,0
3780,2
3781,0
3782,0
3783,0
3784,4
3785,0
3786,0
3787,2
3788,0
3789,1
3790,0
3791,0
3792,23
3793,1
3794,0
3795,2
3796,0
3797,1
3798,1
3799,6
3800,0
3801,1
3802,2
3803,0
3804,0
3805,0
3806,0
3807,1
3808,5
3809,0
3810,1
3811,0
3812,0
3813,1
3814,0
3815,0
3816,0
3817,0
3818,0
3819,1
3820,1
3821,0
3822,0
3823,0
3824,0
3825,0
3826,1
3827,0
3828,1
3829,0
3830,2
3831,2
3832,4
3833,0
3834,0
3835,1
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,1
3843,0
3844,0
3845,0
3846,0
3847,0
3848,3
3849,0
3850,0
3851,0
3852,0
3853,1
3854,0
3855,0
3856,0
3857,0
3858,1
3859,0
3860,3
3861,4
3862,0
3863,4
3864,7
3865,0
3866,0
3867,0
3868,0
3869,3
3870,0
3871,0
3872,0
3873,4
3874,0
3875,0
3876,0
3877,0
3878,2
3879,0
3880,0
3881,0
3882,0
3883,0
3884,1
3885,0
3886,0
3887,0
3888,0
3889,8
3890,1
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,1
3901,0
3902,6
3903,0
3904,0
3905,2
3906,0
3907,2
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,1
3921,0
3922,2
3923,0
3924,0
3925,0
3926,0
3927,0
3928,1
3929,3
3930,1
3931,0
3932,0
3933,1
3934,2
3935,2
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,1
3955,0
3956,0
3957,0
3958,0
3959,1
3960,1
3961,1
3962,1
3963,1
3964,2
3965,0
3966,1
3967,0
3968,0
3969,2
3970,0
3971,0
3972,1
3973,0
3974,0
3975,0
3976,0
3977,6
3978,0
3979,0
3980,0
3981,3
3982,0
3983,1
3984,0
3985,1
3986,1
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,1
3995,2
3996,0
3997,0
3998,2
3999,0
4000,3
4001,0
4002,0
4003,0
4004,0
4005,1
4006,0
4007,1
4008,1
4009,1
4010,2
4011,1
4012,0
4013,1
4014,0
4015,0
4016,3
4017,0
4018,7
4019,0
4020,0
4021,0
4022,0
4023,0
4024,18
4025,0
4026,0
4027,13
4028,0
4029,0
4030,0
4031,0
4032,0
4033,2
4034,0
4035,1
4036,1
4037,1
4038,3
4039,1
4040,4
4041,1
4042,0
4043,2
4044,0
4045,0
4046,0
4047,0
4048,6
4049,0
4050,0
4051,0
4052,6
4053,2
4054,10
4055,1
4056,0
4057,0
4058,0
4059,2
4060,0
4061,1
4062,0
4063,0
4064,0
4065,0
4066,1
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,1
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,1
4084,0
4085,1
4086,0
4087,1
4088,4
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,3
4097,0
4098,0
4099,0
4100,0
4101,1
4102,10
4103,0
4104,0
4105,3
4106,1
4107,0
4108,1
4109,1
4110,1
4111,0
4112,2
4113,0
4114,0
4115,0
4116,3
4117,0
4118,0
4119,1
4120,6
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,1
4129,0
4130,3
4131,0
4132,0
4133,0
4134,0
4135,1
4136,1
4137,0
4138,0
4139,2
4140,0
4141,0
4142,3
4143,0
4144,0
4145,0
4146,1
4147,0
4148,2
4149,2
4150,0
4151,0
4152,0
4153,2
4154,0
4155,1
4156,1
4157,3
4158,0
4159,0
4160,1
4161,2
4162,0
4163,0
4164,1
4165,1
4166,0
4167,0
4168,2
4169,1
4170,0
4171,1
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,1
4187,2
4188,0
4189,0
4190,5
4191,0
4192,0
4193,0
4194,2
4195,1
4196,1
4197,0
4198,0
4199,0
4200,0
4201,0
4202,2
4203,1
4204,0
4205,0
4206,5
4207,0
4208,1
4209,1
4210,1
4211,0
4212,2
4213,0
4214,0
4215,1
4216,0
4217,4
4218,0
4219,0
4220,0
4221,0
4222,4
4223,0
4224,0
4225,1
4226,0
4227,0
4228,0
4229,2
4230,3
4231,0
4232,0
4233,0
4234,4
4235,0
4236,1
4237,0
4238,0
4239,0
4240,0
4241,1
4242,3
4243,1
4244,3
4245,0
4246,0
4247,0
4248,0
4249,1
4250,0
4251,0
4252,0
4253,0
4254,0
4255,1
4256,0
4257,0
4258,0
4259,0
4260,4
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,1
4270,0
4271,4
4272,2
4273,0
4274,5
4275,0
4276,2
4277,1
4278,0
4279,1
4280,6
4281,2
4282,1
4283,0
4284,0
4285,2
4286,3
4287,0
4288,1
4289,2
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,1
4299,1
4300,20
4301,0
4302,6
4303,0
4304,0
4305,3
4306,1
4307,2
4308,0
4309,0
4310,0
4311,3
4312,0
4313,2
4314,10
4315,0
4316,0
4317,0
4318,1
4319,2
4320,0
4321,2
4322,1
4323,1
4324,0
4325,0
4326,0
4327,0
4328,1
4329,1
4330,0
4331,0
4332,0
4333,0
4334,9
4335,1
4336,1
4337,0
4338,1
4339,0
4340,0
4341,0
4342,1
4343,1
4344,0
4345,0
4346,0
4347,0
4348,2
4349,0
4350,0
4351,1
4352,0
4353,0
4354,2
4355,2
4356,2
4357,2
4358,0
4359,1
4360,0
4361,1
4362,1
4363,0
4364,0
4365,0
4366,0
4367,1
4368,0
4369,0
4370,5
4371,3
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,9
4379,0
4380,0
4381,1
4382,0
4383,4
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,2
4392,0
4393,2
4394,1
4395,2
4396,1
4397,6
4398,0
4399,2
4400,1
4401,2
4402,1
4403,1
4404,0
4405,1
4406,0
4407,0
4408,0
4409,0
4410,0
4411,1
4412,0
4413,0
4414,0
4415,0
4416,0
4417,8
4418,1
4419,0
4420,6
4421,1
4422,0
4423,1
4424,0
4425,0
4426,0
4427,11
4428,1
4429,3
4430,2
4431,4
4432,1
4433,2
4434,1
4435,0
4436,6
4437,2
4438,4
4439,0
4440,2
4441,0
4442,3
4443,6
4444,12
4445,2
4446,1
4447,9
4448,1
4449,33
4450,0
4451,2
4452,0
4453,2
4454,0
4455,0
4456,0
4457,3
4458,5
4459,0
4460,0
4461,0
4462,1
4463,1
4464,1
4465,5
4466,2
4467,11
4468,2
4469,2
4470,0
4471,5
4472,15
4473,1
4474,2
4475,0
4476,1
4477,0
4478,0
4479,0
4480,1
4481,1
4482,0
4483,2
4484,0
4485,1
4486,2
4487,1
4488,3
4489,0
4490,2
4491,1
4492,2
4493,1
4494,0
4495,1
4496,0
4497,1
4498,0
4499,0
4500,1
4501,1
4502,0
4503,4
4504,0
4505,0
4506,0
4507,0
4508,5
4509,2
4510,0
4511,0
4512,1
4513,0
4514,1
4515,0
4516,3
4517,0
4518,1
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,8
4526,1
4527,0
4528,1
4529,0
4530,0
4531,1
4532,0
4533,3
4534,1
4535,6
4536,17
4537,29
4538,1
4539,2
4540,0
4541,2
4542,0
4543,0
4544,2
4545,1
4546,0
4547,5
4548,0
4549,1
4550,1
4551,1
4552,4
4553,0
4554,0
4555,0
4556,0
4557,0
4558,1
4559,0
4560,0
4561,0
4562,0
4563,0
4564,1
4565,0
4566,0
4567,1
4568,0
4569,1
4570,1
4571,0
4572,0
4573,1
4574,4
4575,2
4576,0
4577,0
4578,2
4579,0
4580,0
4581,1
4582,0
4583,0
4584,0
4585,0
4586,1
4587,18
4588,1
4589,1
4590,0
4591,0
4592,1
4593,0
4594,1
4595,5
4596,0
4597,1
4598,3
4599,4
4600,0
4601,5
4602,1
4603,0
4604,1
4605,1
4606,0
4607,0
4608,1
4609,0
4610,0
4611,0
4612,1
4613,0
4614,0
4615,2
4616,0
4617,0
4618,0
4619,3
4620,0
4621,3
4622,1
4623,0
4624,0
4625,0
4626,0
4627,0
4628,1
4629,0
4630,0
4631,0
4632,0
4633,0
4634,2
4635,0
4636,0
4637,0
4638,0
4639,2
4640,1
4641,1
4642,0
4643,0
4644,0
4645,1
4646,0
4647,3
4648,0
4649,0
4650,5
4651,2
4652,2
4653,1
4654,1
4655,2
4656,1
4657,1
4658,1
4659,9
4660,3
4661,0
4662,0
4663,0
4664,8
4665,0
4666,16
4667,0
4668,1
4669,0
4670,37
4671,0
4672,1
4673,0
4674,2
4675,0
4676,0
4677,3
4678,1
4679,2
4680,0
4681,1
4682,1
4683,2
4684,0
4685,3
4686,0
4687,2
4688,0
4689,0
4690,0
4691,0
4692,1
4693,0
4694,11
4695,0
4696,0
4697,1
4698,0
4699,0
4700,1
4701,0
4702,0
4703,1
4704,3
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,5
4712,3
4713,1
4714,0
4715,4
4716,0
4717,1
4718,0
4719,0
4720,0
4721,0
4722,0
4723,12
4724,0
4725,1
4726,2
4727,2
4728,0
4729,1
4730,0
4731,1
4732,5
4733,1
4734,0
4735,0
4736,1
4737,1
4738,1
4739,2
4740,3
4741,0
4742,0
4743,1
4744,0
4745,3
4746,1
4747,3
4748,0
4749,0
4750,0
4751,0
4752,2
4753,2
4754,2
4755,0
4756,1
4757,11
4758,1
4759,1
4760,0
4761,1
4762,2
4763,0
4764,2
4765,0
4766,17
4767,2
4768,0
4769,2
4770,1
4771,1
4772,0
4773,0
4774,0
4775,0
4776,0
4777,1
4778,0
4779,3
4780,0
4781,0
4782,0
4783,1
4784,0
4785,0
4786,3
4787,1
4788,0
4789,0
4790,0
4791,0
4792,0
4793,1
4794,2
4795,0
4796,1
4797,1
4798,1
4799,1
4800,0
4801,1
4802,0
4803,1
4804,0
4805,1
4806,1
4807,0
4808,4
4809,2
4810,1
4811,1
4812,3
4813,2
4814,3
4815,2
4816,0
4817,1
4818,0
4819,0
4820,0
4821,0
4822,1
4823,0
4824,1
4825,0
4826,3
4827,0
4828,2
4829,0
4830,0
4831,0
4832,4
4833,0
4834,0
4835,6
4836,0
4837,0
4838,0
4839,2
4840,2
4841,0
4842,2
4843,0
4844,0
4845,5
4846,0
4847,1
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,1
4856,0
4857,2
4858,0
4859,0
4860,0
4861,0
4862,1
4863,6
4864,3
4865,0
4866,1
4867,2
4868,0
4869,0
4870,6
4871,2
4872,0
4873,5
4874,1
4875,0
4876,1
4877,1
4878,1
4879,0
4880,3
4881,0
4882,9
4883,1
4884,0
4885,1
4886,1
4887,2
4888,1
4889,0
4890,4
4891,0
4892,3
4893,2
4894,5
4895,2
4896,0
4897,0
4898,6
4899,3
4900,0
4901,4
4902,0
4903,1
4904,1
4905,2
4906,1
4907,1
4908,0
4909,0
4910,1
4911,0
4912,1
4913,2
4914,1
4915,0
4916,1
4917,1
4918,1
4919,1
4920,1
4921,9
4922,7
4923,3
4924,1
4925,1
4926,2
4927,2
4928,1
4929,1
4930,1
4931,0
4932,0
4933,1
4934,3
4935,3
4936,0
4937,0
4938,0
4939,1
4940,2
4941,0
4942,0
4943,0
4944,0
4945,0
4946,2
4947,0
4948,0
4949,0
4950,0
4951,2
4952,0
4953,0
4954,0
4955,0
4956,0
4957,5
4958,1
4959,1
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,0
4968,1
4969,0
4970,1
4971,0
4972,0
4973,0
4974,1
4975,0
4976,0
4977,0
4978,0
4979,9
4980,1
4981,2
4982,1
4983,0
4984,0
4985,0
4986,2
4987,2
4988,4
4989,2
4990,1
4991,1
4992,2
4993,0
4994,0
4995,0
4996,0
4997,1
4998,1
4999,0
5000,2
5001,0
5002,0
5003,1
5004,1
5005,0
5006,1
5007,5
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,1
5022,0
5023,0
5024,0
5025,2
5026,0
5027,2
5028,1
5029,5
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,3
5038,0
5039,5
5040,0
5041,1
5042,0
5043,0
5044,0
5045,1
5046,2
5047,0
5048,0
5049,0
5050,0
5051,1
5052,8
5053,0
5054,3
5055,0
5056,2
5057,0
5058,2
5059,2
5060,0
5061,0
5062,0
5063,2
5064,1
5065,1
5066,4
5067,3
5068,0
5069,0
5070,0
5071,2
5072,0
5073,0
5074,0
5075,0
5076,4
5077,0
5078,0
5079,0
5080,0
5081,0
5082,3
5083,1
5084,0
5085,1
5086,0
5087,6
5088,10
5089,0
5090,0
5091,2
5092,2
5093,3
5094,0
5095,0
5096,2
5097,1
5098,19
5099,1
5100,1
5101,4
5102,1
5103,1
5104,1
5105,0
5106,5
5107,1
5108,2
5109,0
5110,4
5111,0
5112,2
5113,1
5114,0
5115,1
5116,2
5117,1
5118,2
5119,1
5120,0
5121,1
5122,1
5123,0
5124,2
5125,1
5126,1
5127,0
5128,0
5129,3
5130,0
5131,2
5132,0
5133,2
5134,3
5135,0
5136,0
5137,1
5138,0
5139,2
5140,0
5141,0
5142,30
5143,0
5144,0
5145,5
5146,0
5147,0
5148,0
5149,2
5150,0
5151,0
5152,2
5153,0
5154,1
5155,0
5156,0
5157,0
5158,2
5159,1
5160,3
5161,1
5162,6
5163,1
5164,8
5165,1
5166,0
5167,1
5168,0
5169,2
5170,0
5171,1
5172,0
5173,1
5174,2
5175,1
5176,1
5177,1
5178,0
5179,1
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,0
5187,1
5188,6
5189,0
5190,0
5191,0
5192,0
5193,0
5194,0
5195,16
5196,0
5197,14
5198,1
5199,0
5200,0
5201,2
5202,0
5203,3
5204,1
5205,0
5206,0
5207,0
5208,1
5209,1
5210,0
5211,0
5212,1
5213,2
5214,1
5215,0
5216,0
5217,0
5218,0
5219,1
5220,1
5221,1
5222,1
5223,0
5224,0
5225,0
5226,0
5227,2
5228,1
5229,0
5230,0
5231,2
5232,1
5233,0
5234,1
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,8
5250,0
5251,0
5252,1
5253,0
5254,0
5255,0
5256,1
5257,0
5258,4
5259,0
5260,0
5261,0
5262,0
5263,0
5264,1
5265,0
5266,2
5267,1
5268,0
5269,0
5270,0
5271,0
5272,0
5273,4
5274,3
5275,0
5276,1
5277,1
5278,0
5279,1
5280,0
5281,2
5282,0
5283,3
5284,0
5285,3
5286,0
5287,2
5288,0
5289,3
5290,1
5291,1
5292,0
5293,6
5294,1
5295,0
5296,1
5297,2
5298,1
5299,1
5300,1
5301,1
5302,0
5303,2
5304,0
5305,0
5306,2
5307,0
5308,1
5309,17
5310,0
5311,3
5312,0
5313,2
5314,0
5315,1
5316,0
5317,1
5318,0
5319,0
5320,0
5321,0
5322,1
5323,0
5324,0
5325,0
5326,2
5327,0
5328,1
5329,1
5330,0
5331,0
5332,1
5333,0
5334,0
5335,0
5336,3
5337,0
5338,0
5339,0
5340,0
5341,0
5342,0
5343,1
5344,0
5345,0
5346,0
5347,3
5348,1
5349,0
5350,1
5351,0
5352,0
5353,3
5354,0
5355,0
5356,1
5357,0
5358,1
5359,1
5360,2
5361,0
5362,1
5363,0
5364,0
5365,0
5366,0
5367,0
5368,3
5369,2
5370,1
5371,1
5372,1
5373,0
5374,0
5375,0
5376,1
5377,2
5378,1
5379,0
5380,0
5381,1
5382,19
5383,1
5384,0
5385,3
5386,0
5387,2
5388,8
5389,4
5390,0
5391,0
5392,1
5393,0
5394,1
5395,3
5396,0
5397,1
5398,0
5399,0
5400,3
5401,1
5402,1
5403,0
5404,0
5405,1
5406,0
5407,0
5408,2
5409,1
5410,0
5411,3
5412,0
5413,4
5414,1
5415,0
5416,0
5417,3
5418,3
5419,0
5420,0
5421,1
5422,0
5423,3
5424,0
5425,1
5426,1
5427,0
5428,0
5429,0
5430,0
5431,0
5432,1
5433,0
5434,0
5435,0
5436,2
5437,2
5438,0
5439,0
5440,1
5441,0
5442,0
5443,0
5444,0
5445,2
5446,0
5447,1
5448,0
5449,0
5450,0
5451,1
5452,0
5453,0
5454,2
5455,0
5456,0
5457,0
5458,3
5459,0
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,2
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,1
5476,0
5477,0
5478,0
5479,1
5480,1
5481,0
5482,0
5483,2
5484,0
5485,8
5486,0
5487,3
5488,3
5489,1
5490,0
5491,3
5492,2
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,2
5501,1
5502,1
5503,0
5504,0
5505,0
5506,0
5507,1
5508,1
5509,0
5510,0
5511,1
5512,1
5513,0
5514,0
5515,1
5516,7
5517,0
5518,0
5519,1
5520,1
5521,1
5522,0
5523,1
5524,0
5525,0
5526,3
5527,0
5528,1
5529,0
5530,1
5531,0
5532,0
5533,1
5534,1
5535,0
5536,1
5537,0
5538,0
5539,0
5540,2
5541,0
5542,0
5543,0
5544,1
5545,1
5546,2
5547,0
5548,2
5549,0
5550,1
5551,2
5552,0
5553,1
5554,0
5555,27
5556,1
5557,0
5558,5
5559,1
5560,0
5561,0
5562,3
5563,0
5564,0
5565,1
5566,2
5567,0
5568,2
5569,0
5570,3
5571,1
5572,0
5573,0
5574,0
5575,2
5576,1
5577,0
5578,1
5579,0
5580,0
5581,1
5582,2
5583,0
5584,1
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,1
5593,0
5594,0
5595,1
5596,0
5597,1
5598,0
5599,3
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,1
5609,2
5610,2
5611,0
5612,2
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,2
5621,1
5622,0
5623,0
5624,1
5625,10
5626,4
5627,0
5628,1
5629,0
5630,3
5631,3
5632,0
5633,1
5634,0
5635,1
5636,0
5637,1
5638,1
5639,1
5640,1
5641,2
5642,1
5643,0
5644,0
5645,1
5646,2
5647,0
5648,0
5649,0
5650,3
5651,3
5652,0
5653,3
5654,0
5655,0
5656,0
5657,1
5658,2
5659,2
5660,1
5661,0
5662,0
5663,0
5664,1
5665,0
5666,1
5667,3
5668,1
5669,0
5670,1
5671,0
5672,0
5673,6
5674,0
5675,10
5676,0
5677,0
5678,14
5679,0
5680,0
5681,0
5682,0
5683,0
5684,3
5685,1
5686,0
5687,0
5688,2
5689,0
5690,0
5691,2
5692,0
5693,0
5694,0
5695,0
5696,1
5697,1
5698,1
5699,0
5700,1
5701,1
5702,0
5703,3
5704,0
5705,3
5706,1
5707,0
5708,0
5709,0
5710,0
5711,0
5712,1
5713,3
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,1
5725,0
5726,0
5727,0
5728,1
5729,0
5730,0
5731,0
5732,1
5733,1
5734,1
5735,0
5736,0
5737,1
5738,1
5739,1
5740,0
5741,1
5742,0
5743,4
5744,0
5745,0
5746,1
5747,0
5748,6
5749,0
5750,0
5751,2
